Date,Time,Room Temperature,Room Setpoint,Heating Demand,Cooling Demand,Heating/Cooling External Control,Current Outside Temperature,Outside Temperature External,Current Solar Power,Solar Power External
10/11/2020,16:07:46,21.684641,21.000000,0.000000,85.916092,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:08:46,21.636530,21.000000,0.000000,89.638580,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:09:46,21.589813,21.000000,0.000000,92.937912,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:10:46,21.546003,21.000000,0.000000,95.980446,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:11:46,21.505520,21.000000,0.000000,98.801880,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:12:46,21.746120,21.000000,0.000000,26.673536,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:13:46,21.939192,21.000000,0.000000,35.797768,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:14:46,22.037424,21.000000,0.000000,44.552982,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:15:46,22.067993,21.000000,0.000000,52.592304,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:16:46,22.052975,21.000000,0.000000,60.084373,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:17:46,22.009977,21.000000,0.000000,67.005936,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:18:46,21.950878,21.000000,0.000000,73.130127,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:19:46,21.883919,21.000000,0.000000,78.618843,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:20:46,21.814257,21.000000,0.000000,83.509636,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:21:46,21.750704,21.000000,0.000000,87.868141,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:22:46,21.690269,21.000000,0.000000,91.956436,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:23:46,21.633253,21.000000,0.000000,95.545013,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:24:46,21.579712,21.000000,0.000000,98.746956,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:25:46,21.536180,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:26:46,21.509830,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:27:46,21.648552,21.000000,0.000000,23.253824,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:28:46,21.902548,21.000000,0.000000,32.925148,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:29:46,22.036858,21.000000,0.000000,42.121902,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:30:46,22.090374,21.000000,0.000000,50.755173,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:31:46,22.068024,21.000000,0.000000,58.712791,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:32:46,22.035362,21.000000,0.000000,65.373039,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:33:47,21.979961,21.000000,0.000000,71.901726,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:34:46,21.913448,21.000000,0.000000,77.629074,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:35:47,21.847311,21.000000,0.000000,82.933456,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:36:47,21.777048,21.000000,0.000000,87.526070,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:37:46,21.711296,21.000000,0.000000,91.549133,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:38:47,21.646368,21.000000,0.000000,95.224991,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:39:47,21.589224,21.000000,0.000000,98.454849,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:40:46,21.542973,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:41:46,21.512535,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:42:46,21.647888,21.000000,0.000000,23.250084,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:43:46,21.895199,21.000000,0.000000,32.594139,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:44:47,22.034117,21.000000,0.000000,41.944687,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:45:47,22.087481,21.000000,0.000000,50.555443,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:46:47,22.086323,21.000000,0.000000,58.481415,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:47:47,22.051136,21.000000,0.000000,65.709244,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:48:47,21.995968,21.000000,0.000000,72.244461,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:49:47,21.929838,21.000000,0.000000,78.109100,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:50:47,21.861427,21.000000,0.000000,83.393974,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:51:47,21.791933,21.000000,0.000000,88.110657,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:52:47,21.723862,21.000000,0.000000,92.292473,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:53:47,21.659723,21.000000,0.000000,96.006271,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:54:47,21.599457,21.000000,0.000000,99.285652,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:55:47,21.550467,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:56:47,21.518248,21.000000,0.000000,100.000000,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:57:47,21.563442,21.000000,0.000000,20.874130,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:58:47,21.849937,21.000000,0.000000,30.428654,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,16:59:47,22.011497,21.000000,0.000000,39.753857,0,1.830000,1.830000,9.360000,9.360000
10/11/2020,17:00:47,22.084541,21.000000,0.000000,48.580917,0,1.830000,1.460000,9.360000,0.020000
10/11/2020,17:01:47,22.055277,21.000000,0.000000,56.319523,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:02:47,21.978979,21.000000,0.000000,62.138611,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:03:47,21.888493,21.000000,0.000000,67.387589,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:04:47,21.794729,21.000000,0.000000,71.841431,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:05:47,21.700106,21.000000,0.000000,75.523109,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:06:47,21.610739,21.000000,0.000000,78.546547,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:07:47,21.528637,21.000000,0.000000,80.997292,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:08:47,21.615423,21.000000,0.000000,23.455997,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:09:47,21.744869,21.000000,0.000000,30.246595,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:10:47,21.800861,21.000000,0.000000,36.679314,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:11:47,21.805115,21.000000,0.000000,42.325935,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:12:47,21.777094,21.000000,0.000000,47.441662,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:13:47,21.728838,21.000000,0.000000,51.923336,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:14:47,21.668877,21.000000,0.000000,55.773056,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:15:47,21.607370,21.000000,0.000000,59.105202,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:16:47,21.546511,21.000000,0.000000,61.958618,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:17:47,21.523535,21.000000,0.000000,20.374798,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:18:47,21.641241,21.000000,0.000000,26.181782,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:19:47,21.696787,21.000000,0.000000,31.673517,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:20:47,21.709351,21.000000,0.000000,36.738785,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:21:47,21.693869,21.000000,0.000000,41.334606,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:22:47,21.660082,21.000000,0.000000,45.432156,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:23:47,21.614294,21.000000,0.000000,49.018219,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:24:47,21.563147,21.000000,0.000000,52.125687,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:25:47,21.509605,21.000000,0.000000,54.771229,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:26:47,21.585445,21.000000,0.000000,23.665958,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:27:47,21.641581,21.000000,0.000000,28.717148,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:28:47,21.657570,21.000000,0.000000,33.331306,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:29:47,21.646086,21.000000,0.000000,37.590927,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:30:47,21.618376,21.000000,0.000000,41.424667,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:31:47,21.564425,21.000000,0.000000,44.868626,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:32:47,21.525690,21.000000,0.000000,47.533249,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:33:47,21.534260,21.000000,0.000000,21.227276,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:34:47,21.597004,21.000000,0.000000,26.001314,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:35:47,21.620804,21.000000,0.000000,30.485325,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:36:47,21.619196,21.000000,0.000000,34.645378,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:37:47,21.598482,21.000000,0.000000,38.476395,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:38:47,21.566504,21.000000,0.000000,41.839737,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:41:48,21.582628,21.000000,0.000000,25.266636,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:42:48,21.606056,21.000000,0.000000,29.696255,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:43:48,21.603724,21.000000,0.000000,33.723621,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:44:48,21.583111,21.000000,0.000000,37.364037,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:45:48,21.551409,21.000000,0.000000,40.610317,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:46:48,21.515091,21.000000,0.000000,43.449951,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:47:48,21.544859,21.000000,0.000000,22.284988,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:48:48,21.585850,21.000000,0.000000,26.760006,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:49:48,21.596014,21.000000,0.000000,30.878565,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:50:48,21.585745,21.000000,0.000000,34.662712,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:51:48,21.562456,21.000000,0.000000,38.034904,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:52:49,21.530752,21.000000,0.000000,41.113148,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:53:49,21.509329,21.000000,0.000000,20.000000,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:54:49,21.567755,21.000000,0.000000,24.600691,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:55:49,21.589025,21.000000,0.000000,28.799932,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:56:49,21.586397,21.000000,0.000000,32.681896,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:57:48,21.568624,21.000000,0.000000,36.172256,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:58:48,21.539419,21.000000,0.000000,39.415405,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,17:59:48,21.504801,21.000000,0.000000,42.245659,0,1.460000,1.460000,0.020000,0.020000
10/11/2020,18:00:48,21.554428,21.000000,0.000000,23.272594,0,1.460000,1.100000,0.020000,0.000000
10/11/2020,18:01:48,21.559059,21.000000,0.000000,27.155802,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:02:48,21.486750,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:03:49,21.458883,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:04:49,21.408579,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:05:49,21.344826,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:06:49,21.272192,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:07:49,21.194466,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:08:49,21.115709,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:09:49,21.033825,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:10:49,20.954193,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:11:49,20.876404,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:12:49,20.801073,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:13:49,20.728596,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:14:49,20.659206,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:15:49,20.593019,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:16:49,20.530066,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:17:49,20.470320,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:18:49,20.413715,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:19:49,20.361021,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:20:49,20.309526,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:21:49,20.261711,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:22:49,20.216579,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:23:49,20.174002,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:24:49,20.133846,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:25:49,20.095991,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:26:49,20.060310,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:27:49,20.026686,21.000000,0.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:28:49,19.995584,21.000000,20.765909,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:29:49,19.974064,21.000000,28.432457,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:30:49,19.956680,21.000000,36.188869,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:31:49,19.929745,21.000000,44.223755,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:32:49,19.920330,21.000000,52.176800,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:33:49,19.914661,21.000000,60.130764,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:34:49,19.912577,21.000000,68.058960,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:35:49,19.913870,21.000000,75.805069,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:36:49,19.918505,21.000000,83.737434,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:37:49,19.926157,21.000000,91.441483,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:38:49,19.936720,21.000000,99.026443,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:39:49,19.949108,21.000000,100.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:40:49,19.961622,21.000000,100.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:41:49,19.974180,21.000000,100.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:42:49,19.986742,21.000000,100.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:43:49,19.999287,21.000000,100.000000,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:44:49,19.987972,21.000000,25.737263,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:45:49,19.977028,21.000000,33.254166,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:46:49,19.969229,21.000000,40.919827,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:47:49,19.964785,21.000000,48.457546,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:48:49,19.963276,21.000000,55.972652,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:49:49,19.964655,21.000000,63.442505,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:50:49,19.968798,21.000000,70.846481,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:51:49,19.975716,21.000000,78.286034,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:52:49,19.984873,21.000000,85.379166,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:53:49,19.996534,21.000000,92.472038,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:54:49,19.992373,21.000000,24.209423,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:55:49,19.983309,21.000000,31.653603,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:56:49,19.977259,21.000000,39.110451,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:57:49,19.974091,21.000000,46.681911,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:58:49,19.973793,21.000000,53.974804,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,18:59:49,19.976164,21.000000,61.340652,0.000000,0,1.100000,1.100000,0.000000,0.000000
10/11/2020,19:00:49,19.981131,21.000000,68.636093,0.000000,0,1.100000,0.860000,0.000000,0.010000
10/11/2020,19:01:49,19.972721,21.000000,76.106369,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:02:49,19.982832,21.000000,83.450333,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:03:49,19.994823,21.000000,90.431282,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:04:49,19.994137,21.000000,23.211582,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:05:49,19.985617,21.000000,30.630760,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:06:49,19.980009,21.000000,38.060280,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:07:49,19.977201,21.000000,45.602104,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:08:49,19.977161,21.000000,52.865337,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:09:49,19.979721,21.000000,60.200428,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:10:49,19.984787,21.000000,67.465271,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:11:49,19.992262,21.000000,74.641846,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:12:49,19.998741,21.000000,20.124760,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:13:49,19.989565,21.000000,27.644547,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:14:49,19.983530,21.000000,34.929047,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:15:49,19.980164,21.000000,42.330769,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:16:49,19.979506,21.000000,49.705662,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:17:49,19.981457,21.000000,57.034023,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:18:49,19.986013,21.000000,64.417412,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:19:49,19.992775,21.000000,71.476715,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:20:49,19.998726,21.000000,20.124672,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:21:49,19.990080,21.000000,27.513180,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:22:49,19.984283,21.000000,34.910698,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:23:49,19.981220,21.000000,42.422722,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:24:49,19.980902,21.000000,49.782413,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:25:49,19.983099,21.000000,56.972198,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:26:49,19.987795,21.000000,64.217361,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:27:49,19.994862,21.000000,71.377869,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:28:49,19.996489,21.000000,21.848156,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:29:49,19.988665,21.000000,29.355635,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:30:49,19.983803,21.000000,36.745880,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:31:49,19.970850,21.000000,44.173012,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:32:49,19.971378,21.000000,51.598953,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:33:49,19.974485,21.000000,58.969421,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:34:49,19.980173,21.000000,66.386948,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:35:49,19.988140,21.000000,73.590591,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:36:49,19.998161,21.000000,80.568649,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:37:49,19.992990,21.000000,24.923771,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:38:49,19.986300,21.000000,32.315659,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:39:49,19.982338,21.000000,39.829147,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:40:49,19.981150,21.000000,47.197151,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:41:49,19.982512,21.000000,54.401474,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:42:49,19.986370,21.000000,61.667919,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:43:49,19.992634,21.000000,68.855743,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:44:49,19.999577,21.000000,0.000000,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:45:49,19.990652,21.000000,27.139378,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:46:49,19.984900,21.000000,34.531406,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:47:49,19.981924,21.000000,41.792023,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:48:49,19.981531,21.000000,49.147541,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:49:49,19.983702,21.000000,56.455322,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:50:49,19.988443,21.000000,63.816719,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:51:49,19.995474,21.000000,70.972679,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:52:49,19.996300,21.000000,22.093613,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:53:49,19.988691,21.000000,29.477274,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:54:49,19.983883,21.000000,36.866249,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:55:49,19.981781,21.000000,44.362396,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:56:49,19.982355,21.000000,51.699867,0.000000,0,0.860000,0.860000,0.010000,0.010000
10/11/2020,19:59:51,19.999006,21.000000,73.428848,0.000000,0,0.860000,0.860000,0.010000,0.010000
