Date,Time,Room Temperature,Room Setpoint,Heating Demand,Cooling Demand,Heating/Cooling External Control,Current Outside Temperature,Outside Temperature External,Current Solar Power,Solar Power External
06/11/2020,15:49:03,20.335039,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:50:03,20.336548,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:51:04,20.337999,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:52:04,20.339386,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:53:04,20.340712,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:54:03,20.341974,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:55:03,20.343222,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:56:03,20.344387,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:57:04,20.345539,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:58:04,20.346653,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,15:59:04,20.347729,21.000000,100.000000,0.000000,0,9.180000,9.180000,88.029999,88.029999
06/11/2020,16:00:03,20.348778,21.000000,100.000000,0.000000,0,9.180000,9.090000,88.029999,29.980000
06/11/2020,16:01:04,20.218891,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:02:03,20.257170,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:03:03,20.258606,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:04:03,20.259996,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:05:03,20.261341,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:06:04,20.262669,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:07:04,20.263906,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:08:04,20.265139,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:09:03,20.266335,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:10:04,20.267509,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:11:04,20.268673,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:12:04,20.269781,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:13:04,20.270834,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:14:04,20.271864,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:15:04,20.272846,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:16:04,20.273825,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:17:04,20.274738,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:18:04,20.275595,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:19:04,20.276436,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:20:04,20.277248,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:21:04,20.278046,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:24:05,20.280281,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:25:05,20.280964,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:26:05,20.281624,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:27:05,20.282263,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:28:05,20.282862,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:29:05,20.283432,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:30:05,20.283962,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:31:05,20.284479,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:32:05,20.323460,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:33:05,20.323812,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:34:05,20.324158,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:35:05,20.324499,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:36:05,20.324829,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:37:05,20.325171,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:38:05,20.325476,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:39:05,20.325768,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:40:05,20.326021,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:41:05,20.326265,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:42:05,20.326508,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:43:05,20.326723,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:44:05,20.326941,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:45:05,20.327164,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:46:05,20.327362,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:47:05,20.327557,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:48:05,20.327745,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:49:05,20.327930,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:50:05,20.328102,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:51:05,20.328260,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:52:05,20.328411,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:53:05,20.328564,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:54:05,20.328695,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:55:05,20.328814,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:56:05,20.328930,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:57:05,20.329048,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:58:05,20.329174,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,16:59:05,20.329309,21.000000,100.000000,0.000000,0,9.090000,9.090000,29.980000,29.980000
06/11/2020,17:00:05,20.329428,21.000000,100.000000,0.000000,0,9.090000,9.160000,29.980000,0.010000
06/11/2020,17:01:05,20.269697,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:02:05,20.312391,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:03:05,20.312647,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:04:05,20.312897,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:05:05,20.313126,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:06:05,20.313347,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:07:05,20.313538,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:08:05,20.313728,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:09:05,20.313923,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:10:05,20.314110,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:11:05,20.314283,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:12:05,20.314444,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:13:05,20.314615,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:14:05,20.314789,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:15:05,20.314964,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:16:05,20.315119,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:17:05,20.315254,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:18:05,20.315392,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:19:05,20.315519,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:20:05,20.315641,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:21:05,20.315762,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:22:05,20.315865,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:23:05,20.315966,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:24:05,20.316067,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:25:05,20.316172,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:26:05,20.316259,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:27:05,20.316359,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:28:05,20.316458,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:29:05,20.316559,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:30:05,20.316652,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:31:05,20.316734,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:32:05,20.361095,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:33:05,20.361038,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:34:05,20.360979,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:35:05,20.360920,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:36:05,20.360857,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:37:05,20.360798,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:38:05,20.360752,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:39:05,20.360718,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:40:05,20.360676,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:41:05,20.360649,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:42:05,20.360615,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:43:05,20.360580,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:44:05,20.360552,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:45:05,20.360529,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:46:05,20.360518,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:47:05,20.360510,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:48:05,20.360512,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:49:05,20.360514,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:50:05,20.360519,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:51:05,20.360529,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:52:05,20.360542,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:53:05,20.360550,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:54:05,20.360548,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:55:05,20.360546,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:56:05,20.360554,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:57:05,20.360554,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:58:05,20.360533,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,17:59:05,20.360529,21.000000,100.000000,0.000000,0,9.160000,9.160000,0.010000,0.010000
06/11/2020,18:00:05,20.360535,21.000000,100.000000,0.000000,0,9.160000,8.960000,0.010000,0.010000
06/11/2020,18:01:05,20.359623,21.000000,100.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:02:05,20.402344,21.000000,100.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:03:05,20.395515,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:04:05,20.374582,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:05:05,20.354269,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:06:05,20.334881,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:07:05,20.315741,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:08:05,20.296862,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:11:06,20.244120,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:12:06,20.227663,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:13:06,20.211691,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:14:06,20.196194,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:15:06,20.181154,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:16:07,20.166559,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:17:07,20.152395,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
06/11/2020,18:18:07,20.138651,21.000000,0.000000,0.000000,0,8.960000,8.960000,0.010000,0.010000
