2020-12-10T15:30:00+02:00,0
2020-12-10T15:31:00+02:00,0
2020-12-10T15:32:00+02:00,0
2020-12-10T15:33:00+02:00,0
2020-12-10T15:34:00+02:00,0
2020-12-10T15:35:00+02:00,0
2020-12-10T15:36:00+02:00,0
2020-12-10T15:37:00+02:00,0
2020-12-10T15:38:00+02:00,0
2020-12-10T15:39:00+02:00,0
2020-12-10T15:40:00+02:00,0
2020-12-10T15:41:00+02:00,0
2020-12-10T15:42:00+02:00,0
2020-12-10T15:43:00+02:00,0
2020-12-10T15:44:00+02:00,0
2020-12-10T15:45:00+02:00,0
2020-12-10T15:46:00+02:00,0
2020-12-10T15:47:00+02:00,0
2020-12-10T15:48:00+02:00,0
2020-12-10T15:49:00+02:00,0
2020-12-10T15:50:00+02:00,0
2020-12-10T15:51:00+02:00,0
2020-12-10T15:52:00+02:00,0
2020-12-10T15:53:00+02:00,0
2020-12-10T15:54:00+02:00,0
2020-12-10T15:55:00+02:00,0
2020-12-10T15:56:00+02:00,0
2020-12-10T15:57:00+02:00,0
2020-12-10T15:58:00+02:00,0
2020-12-10T15:59:00+02:00,0
2020-12-10T16:00:00+02:00,0
2020-12-10T16:01:00+02:00,0
2020-12-10T16:02:00+02:00,0
2020-12-10T16:03:00+02:00,0
2020-12-10T16:04:00+02:00,0
2020-12-10T16:05:00+02:00,0
2020-12-10T16:06:00+02:00,0
2020-12-10T16:07:00+02:00,0
2020-12-10T16:08:00+02:00,0
2020-12-10T16:09:00+02:00,0
2020-12-10T16:10:00+02:00,0
2020-12-10T16:11:00+02:00,0
2020-12-10T16:12:00+02:00,0
2020-12-10T16:13:00+02:00,0
2020-12-10T16:14:00+02:00,0
2020-12-10T16:15:00+02:00,0
2020-12-10T16:16:00+02:00,0
2020-12-10T16:17:00+02:00,0
2020-12-10T16:18:00+02:00,0
2020-12-10T16:19:00+02:00,0
2020-12-10T16:20:00+02:00,0
2020-12-10T16:21:00+02:00,0
2020-12-10T16:22:00+02:00,0
2020-12-10T16:23:00+02:00,0
2020-12-10T16:24:00+02:00,0
2020-12-10T16:25:00+02:00,0
2020-12-10T16:26:00+02:00,0
2020-12-10T16:27:00+02:00,0
2020-12-10T16:28:00+02:00,0
2020-12-10T16:29:00+02:00,0
2020-12-10T16:30:00+02:00,0
2020-12-10T16:31:00+02:00,0
2020-12-10T16:32:00+02:00,0
2020-12-10T16:33:00+02:00,0
2020-12-10T16:34:00+02:00,0
2020-12-10T16:35:00+02:00,0
2020-12-10T16:36:00+02:00,0
2020-12-10T16:37:00+02:00,0
2020-12-10T16:38:00+02:00,0
2020-12-10T16:39:00+02:00,0
2020-12-10T16:40:00+02:00,0
2020-12-10T16:41:00+02:00,0
2020-12-10T16:42:00+02:00,0
2020-12-10T16:43:00+02:00,0
2020-12-10T16:44:00+02:00,0
2020-12-10T16:45:00+02:00,0
2020-12-10T16:46:00+02:00,0
2020-12-10T16:47:00+02:00,0
2020-12-10T16:48:00+02:00,0
2020-12-10T16:49:00+02:00,0
2020-12-10T16:50:00+02:00,0
2020-12-10T16:51:00+02:00,0
2020-12-10T16:52:00+02:00,0
2020-12-10T16:53:00+02:00,0
2020-12-10T16:54:00+02:00,0
2020-12-10T16:55:00+02:00,0
2020-12-10T16:56:00+02:00,0
2020-12-10T16:57:00+02:00,0
2020-12-10T16:58:00+02:00,0
2020-12-10T16:59:00+02:00,0
2020-12-10T17:00:00+02:00,0
2020-12-10T17:01:00+02:00,0
2020-12-10T17:02:00+02:00,0
2020-12-10T17:03:00+02:00,0
2020-12-10T17:04:00+02:00,0
2020-12-10T17:05:00+02:00,0
2020-12-10T17:06:00+02:00,0
2020-12-10T17:07:00+02:00,0
2020-12-10T17:08:00+02:00,0
2020-12-10T17:09:00+02:00,0
2020-12-10T17:10:00+02:00,0
2020-12-10T17:11:00+02:00,0
2020-12-10T17:12:00+02:00,0
2020-12-10T17:13:00+02:00,0
2020-12-10T17:14:00+02:00,0
2020-12-10T17:15:00+02:00,0
2020-12-10T17:16:00+02:00,0
2020-12-10T17:17:00+02:00,0
2020-12-10T17:18:00+02:00,0
2020-12-10T17:19:00+02:00,0
2020-12-10T17:20:00+02:00,0
2020-12-10T17:21:00+02:00,0
2020-12-10T17:22:00+02:00,0
2020-12-10T17:23:00+02:00,0
2020-12-10T17:24:00+02:00,0
2020-12-10T17:25:00+02:00,0
2020-12-10T17:26:00+02:00,0
2020-12-10T17:27:00+02:00,0
2020-12-10T17:28:00+02:00,0
2020-12-10T17:29:00+02:00,0
2020-12-10T17:30:00+02:00,0
2020-12-10T17:31:00+02:00,0
2020-12-10T17:32:00+02:00,0
2020-12-10T17:33:00+02:00,0
2020-12-10T17:34:00+02:00,0
2020-12-10T17:35:00+02:00,0
2020-12-10T17:36:00+02:00,0
2020-12-10T17:37:00+02:00,0
2020-12-10T17:38:00+02:00,0
2020-12-10T17:39:00+02:00,0
2020-12-10T17:40:00+02:00,0
2020-12-10T17:41:00+02:00,0
2020-12-10T17:42:00+02:00,0
2020-12-10T17:43:00+02:00,0
2020-12-10T17:44:00+02:00,0
2020-12-10T17:45:00+02:00,0
2020-12-10T17:46:00+02:00,0
2020-12-10T17:47:00+02:00,0
2020-12-10T17:48:00+02:00,0
2020-12-10T17:49:00+02:00,0
2020-12-10T17:50:00+02:00,0
2020-12-10T17:51:00+02:00,0
2020-12-10T17:52:00+02:00,0
2020-12-10T17:53:00+02:00,0
2020-12-10T17:54:00+02:00,0
2020-12-10T17:55:00+02:00,0
2020-12-10T17:56:00+02:00,0
2020-12-10T17:57:00+02:00,0
2020-12-10T17:58:00+02:00,0
2020-12-10T17:59:00+02:00,0
2020-12-10T18:00:00+02:00,0
2020-12-10T18:01:00+02:00,0
2020-12-10T18:02:00+02:00,0
2020-12-10T18:03:00+02:00,0
2020-12-10T18:04:00+02:00,0
2020-12-10T18:05:00+02:00,0
2020-12-10T18:06:00+02:00,0
2020-12-10T18:07:00+02:00,0
2020-12-10T18:08:00+02:00,0
2020-12-10T18:09:00+02:00,0
2020-12-10T18:10:00+02:00,0
2020-12-10T18:11:00+02:00,0
2020-12-10T18:12:00+02:00,0
2020-12-10T18:13:00+02:00,0
2020-12-10T18:14:00+02:00,0
2020-12-10T18:15:00+02:00,0
2020-12-10T18:16:00+02:00,0
2020-12-10T18:17:00+02:00,0
2020-12-10T18:18:00+02:00,309.26395
2020-12-10T18:19:00+02:00,418.02692
2020-12-10T18:20:00+02:00,532.3058
2020-12-10T18:21:00+02:00,650.66943
2020-12-10T18:22:00+02:00,772.34143
2020-12-10T18:23:00+02:00,896.69745
2020-12-10T18:24:00+02:00,1023.16376
2020-12-10T18:25:00+02:00,1150.3176
2020-12-10T18:26:00+02:00,1244.6831
2020-12-10T18:27:00+02:00,1245.0464
2020-12-10T18:28:00+02:00,1246.3407
2020-12-10T18:29:00+02:00,1246.9309
2020-12-10T18:30:00+02:00,1247.8823
2020-12-10T18:31:00+02:00,1248.2473
2020-12-10T18:32:00+02:00,1248.5114
2020-12-10T18:33:00+02:00,1248.4238
2020-12-10T18:34:00+02:00,1248.7402
2020-12-10T18:35:00+02:00,1249.983
2020-12-10T18:36:00+02:00,1250.8978
2020-12-10T18:37:00+02:00,1250.9233
2020-12-10T18:38:00+02:00,1250.7917
2020-12-10T18:39:00+02:00,1250.9562
2020-12-10T18:40:00+02:00,1251.378
2020-12-10T18:41:00+02:00,1251.2885
2020-12-10T18:42:00+02:00,1252.1046
2020-12-10T18:43:00+02:00,1252.5327
2020-12-10T18:44:00+02:00,1252.9012
2020-12-10T18:45:00+02:00,1252.1234
2020-12-10T18:46:00+02:00,1251.6388
2020-12-10T18:47:00+02:00,1251.7948
2020-12-10T18:48:00+02:00,1251.0729
2020-12-10T18:49:00+02:00,1250.6022
2020-12-10T18:50:00+02:00,1249.8563
2020-12-10T18:51:00+02:00,1249.4684
2020-12-10T18:52:00+02:00,1249.1506
2020-12-10T18:53:00+02:00,1249.3893
2020-12-10T18:54:00+02:00,1248.7097
2020-12-10T18:55:00+02:00,1247.9342
2020-12-10T18:56:00+02:00,1247.3334
2020-12-10T18:57:00+02:00,1246.0269
2020-12-10T18:58:00+02:00,1245.2744
2020-12-10T18:59:00+02:00,1245.345
2020-12-10T19:00:00+02:00,1244.9688
2020-12-10T19:01:00+02:00,1244.2579
2020-12-10T19:02:00+02:00,1243.2963
2020-12-10T19:03:00+02:00,1243.216
2020-12-10T19:04:00+02:00,1243.633
2020-12-10T19:05:00+02:00,1244.0415
2020-12-10T19:06:00+02:00,1243.8523
2020-12-10T19:07:00+02:00,1243.3289
2020-12-10T19:08:00+02:00,1243.0251
2020-12-10T19:09:00+02:00,1242.8033
2020-12-10T19:10:00+02:00,1242.458
2020-12-10T19:11:00+02:00,1241.9492
2020-12-10T19:12:00+02:00,1241.8094
2020-12-10T19:13:00+02:00,1241.706
2020-12-10T19:14:00+02:00,1241.6571
2020-12-10T19:15:00+02:00,1241.157
2020-12-10T19:16:00+02:00,1240.081
2020-12-10T19:17:00+02:00,1240.6344
2020-12-10T19:18:00+02:00,1240.2607
2020-12-10T19:19:00+02:00,1240.0394
