Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
07/12/2020,16:40:30,21.762167,21.000000,0.000000,0.000000,37.261330,310.643921,0.800000,0.110000,19.096561
07/12/2020,16:41:30,21.761255,21.000000,0.000000,0.000000,42.573723,353.822266,0.800000,0.110000,19.117481
07/12/2020,16:42:30,21.737890,21.000000,0.000000,0.000000,47.423458,395.030548,0.800000,0.110000,19.076883
07/12/2020,16:43:30,21.699953,21.000000,0.000000,0.000000,51.870216,430.948883,0.800000,0.110000,19.056282
07/12/2020,16:44:30,21.654966,21.000000,0.000000,0.000000,55.709129,461.330383,0.800000,0.110000,19.033249
07/12/2020,16:45:30,21.606218,21.000000,0.000000,0.000000,59.186310,490.111755,0.800000,0.110000,18.983360
07/12/2020,16:46:30,21.559555,21.000000,0.000000,0.000000,62.307106,506.618652,0.800000,0.110000,19.063700
07/12/2020,16:47:30,21.516211,21.000000,0.000000,0.000000,65.120255,523.463074,0.800000,0.110000,19.098480
07/12/2020,16:49:30,21.704182,21.000000,0.000000,0.000000,29.233723,241.339661,0.800000,0.110000,19.107740
07/12/2020,16:50:30,21.756350,21.000000,0.000000,0.000000,35.157997,292.075836,0.800000,0.110000,19.115988
07/12/2020,16:51:30,21.767090,21.000000,0.000000,0.000000,40.664146,342.060211,0.800000,0.110000,19.037180
07/12/2020,16:52:30,21.749910,21.000000,0.000000,0.000000,45.685097,383.362183,0.800000,0.110000,19.036669
07/12/2020,16:53:30,21.715128,21.000000,0.000000,0.000000,50.213375,423.601196,0.800000,0.110000,18.962547
07/12/2020,16:54:30,21.670046,21.000000,0.000000,0.000000,54.325554,452.198914,0.800000,0.110000,19.004471
07/12/2020,16:55:30,21.625027,21.000000,0.000000,0.000000,57.923622,478.306458,0.800000,0.110000,19.022646
07/12/2020,16:56:30,21.578966,21.000000,0.000000,0.000000,61.211102,500.181854,0.800000,0.110000,19.049040
07/12/2020,16:57:30,21.533152,21.000000,0.000000,0.000000,64.136932,525.456238,0.800000,0.110000,18.983763
07/12/2020,16:58:30,21.541979,21.000000,0.000000,0.000000,20.924988,170.067017,0.800000,0.110000,19.052429
07/12/2020,16:59:30,21.675058,21.000000,0.000000,0.000000,27.188601,225.948685,0.800000,0.110000,19.002583
07/12/2020,17:00:30,21.740406,21.000000,0.000000,0.000000,33.150352,278.514618,0.400000,0.010000,19.026747
07/12/2020,17:01:30,21.762823,21.000000,0.000000,0.000000,38.763847,328.074982,0.400000,0.010000,19.011873
07/12/2020,17:02:30,21.737722,21.000000,0.000000,0.000000,43.642395,363.303284,0.400000,0.010000,19.113140
07/12/2020,17:03:30,21.698549,21.000000,0.000000,0.000000,47.986485,400.439789,0.400000,0.010000,19.059904
07/12/2020,17:04:30,21.651497,21.000000,0.000000,0.000000,51.847038,424.939667,0.400000,0.010000,19.141619
07/12/2020,17:05:30,21.600677,21.000000,0.000000,0.000000,55.256512,450.712036,0.400000,0.010000,19.124382
07/12/2020,17:06:30,21.548647,21.000000,0.000000,0.000000,58.231560,470.508667,0.400000,0.010000,19.137451
07/12/2020,17:07:30,21.497192,21.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.010000,19.094723
07/12/2020,17:09:30,21.679398,21.000000,0.000000,0.000000,30.643341,255.842056,0.400000,0.010000,19.043556
07/12/2020,17:10:30,21.696526,21.000000,0.000000,0.000000,35.738586,298.696655,0.400000,0.010000,19.037039
07/12/2020,17:11:30,21.684832,21.000000,0.000000,0.000000,40.226318,335.655304,0.400000,0.010000,19.052446
07/12/2020,17:12:30,21.656158,21.000000,0.000000,0.000000,44.351875,365.266296,0.400000,0.010000,19.115807
07/12/2020,17:13:30,21.619177,21.000000,0.000000,0.000000,48.078850,394.498169,0.400000,0.010000,19.103706
07/12/2020,17:14:30,21.575621,21.000000,0.000000,0.000000,51.373447,418.721680,0.400000,0.010000,19.105721
07/12/2020,17:15:30,21.529896,21.000000,0.000000,0.000000,54.275818,442.534943,0.400000,0.010000,19.051195
07/12/2020,17:16:30,21.543093,21.000000,0.000000,0.000000,21.347237,174.454239,0.400000,0.010000,19.056444
07/12/2020,17:17:30,21.628122,21.000000,0.000000,0.000000,26.645401,223.006622,0.400000,0.010000,18.973843
07/12/2020,17:18:30,21.664858,21.000000,0.000000,0.000000,31.644758,264.543762,0.400000,0.010000,19.019226
07/12/2020,17:19:30,21.669949,21.000000,0.000000,0.000000,36.295486,301.988007,0.400000,0.010000,19.057903
07/12/2020,17:20:30,21.652151,21.000000,0.000000,0.000000,40.524391,337.075134,0.400000,0.010000,19.041367
07/12/2020,17:21:30,21.619665,21.000000,0.000000,0.000000,44.380966,366.374390,0.400000,0.010000,19.061472
07/12/2020,17:22:30,21.583124,21.000000,0.000000,0.000000,47.752922,390.818817,0.400000,0.010000,19.084698
07/12/2020,17:23:30,21.541224,21.000000,0.000000,0.000000,50.792149,415.097076,0.400000,0.010000,19.051588
07/12/2020,17:24:30,21.498133,21.000000,0.000000,0.000000,53.467884,433.045624,0.400000,0.010000,19.070101
07/12/2020,17:25:30,21.599094,21.000000,0.000000,0.000000,24.774563,203.912643,0.400000,0.010000,19.063107
07/12/2020,17:26:30,21.646536,21.000000,0.000000,0.000000,29.757139,245.463242,0.400000,0.010000,19.075947
07/12/2020,17:27:30,21.659433,21.000000,0.000000,0.000000,34.417030,282.607147,0.400000,0.010000,19.140673
07/12/2020,17:28:30,21.648945,21.000000,0.000000,0.000000,38.708168,317.225159,0.400000,0.010000,19.143230
07/12/2020,17:29:30,21.622614,21.000000,0.000000,0.000000,42.594933,351.440277,0.400000,0.010000,19.068363
07/12/2020,17:30:30,21.585541,21.000000,0.000000,0.000000,46.048782,378.380798,0.400000,0.010000,19.059092
07/12/2020,17:31:30,21.544584,21.000000,0.000000,0.000000,49.122593,399.507935,0.400000,0.010000,19.089043
07/12/2020,17:32:30,21.525665,21.000000,0.000000,0.000000,20.679470,165.903290,0.400000,0.010000,19.136267
07/12/2020,17:33:30,21.603954,21.000000,0.000000,0.000000,25.633219,209.171417,0.400000,0.010000,19.128351
07/12/2020,17:34:30,21.639151,21.000000,0.000000,0.000000,30.406914,250.249634,0.400000,0.010000,19.104023
07/12/2020,17:35:30,21.644035,21.000000,0.000000,0.000000,34.846977,287.101349,0.400000,0.010000,19.100990
07/12/2020,17:36:30,21.628519,21.000000,0.000000,0.000000,38.911713,318.949219,0.400000,0.010000,19.120926
07/12/2020,17:37:30,21.600304,21.000000,0.000000,0.000000,42.593296,348.433441,0.400000,0.010000,19.096643
07/12/2020,17:38:30,21.564327,21.000000,0.000000,0.000000,45.889896,374.231415,0.400000,0.010000,19.090433
07/12/2020,17:39:30,21.523808,21.000000,0.000000,0.000000,48.804287,397.066254,0.400000,0.010000,19.065079
07/12/2020,17:40:30,21.540533,21.000000,0.000000,0.000000,21.430857,174.212219,0.400000,0.010000,19.090467
07/12/2020,17:41:30,21.609648,21.000000,0.000000,0.000000,26.382627,217.567657,0.400000,0.010000,19.059916
07/12/2020,17:42:30,21.637196,21.000000,0.000000,0.000000,31.044662,255.606491,0.400000,0.010000,19.098936
07/12/2020,17:43:30,21.637363,21.000000,0.000000,0.000000,35.373558,293.106079,0.400000,0.010000,19.053682
07/12/2020,17:44:30,21.618547,21.000000,0.000000,0.000000,39.315651,323.258148,0.400000,0.010000,19.088882
07/12/2020,17:45:30,21.590103,21.000000,0.000000,0.000000,42.908962,349.778992,0.400000,0.010000,19.119902
07/12/2020,17:46:30,21.553547,21.000000,0.000000,0.000000,46.180687,378.813568,0.400000,0.010000,19.038269
07/12/2020,17:47:30,21.512852,21.000000,0.000000,0.000000,49.003082,398.839142,0.400000,0.010000,19.051088
07/12/2020,17:48:30,21.562843,21.000000,0.000000,0.000000,22.757656,183.540253,0.400000,0.010000,19.141376
07/12/2020,17:49:30,21.619047,21.000000,0.000000,0.000000,27.625286,225.785126,0.400000,0.010000,19.132425
07/12/2020,17:50:30,21.638092,21.000000,0.000000,0.000000,32.191280,263.799774,0.400000,0.010000,19.132959
07/12/2020,17:51:30,21.632982,21.000000,0.000000,0.000000,36.418777,298.701660,0.400000,0.010000,19.121265
07/12/2020,17:52:30,21.610189,21.000000,0.000000,0.000000,40.247791,330.073151,0.400000,0.010000,19.098316
07/12/2020,17:53:30,21.578785,21.000000,0.000000,0.000000,43.714134,354.854553,0.400000,0.010000,19.129248
07/12/2020,17:55:30,21.502745,21.000000,0.000000,0.000000,49.577274,400.163757,0.400000,0.010000,19.098619
