Date,Time,Room Temperature,Room Setpoint,Heating Demand,Heating Power,Cooling Demand,Cooling Power,Current Outside Temperature,Current Solar Power,Supply Air Temp
08/12/2020,16:47:30,21.557852,20.992531,0.000000,0.000000,40.752121,329.358124,0.800000,0.110000,19.104155
08/12/2020,16:48:30,21.524675,20.987410,0.000000,0.000000,43.913284,355.992798,0.800000,0.110000,19.048826
08/12/2020,16:50:30,21.547253,20.981689,0.000000,0.000000,23.356236,189.320358,0.800000,0.110000,19.049934
08/12/2020,16:51:30,21.588726,20.981689,0.000000,0.000000,27.880724,228.051895,0.800000,0.110000,19.053307
08/12/2020,16:52:30,21.599720,20.998381,0.000000,0.000000,31.897930,263.324249,0.800000,0.110000,18.999437
08/12/2020,16:53:30,21.589924,20.997299,0.000000,0.000000,35.754108,294.731445,0.800000,0.110000,18.999298
08/12/2020,16:54:30,21.566973,20.993931,0.000000,0.000000,39.310631,322.662750,0.800000,0.110000,19.005726
08/12/2020,16:55:30,21.535797,20.989189,0.000000,0.000000,42.627182,347.880432,0.800000,0.110000,19.006081
08/12/2020,16:56:30,21.501274,20.983730,0.000000,0.000000,45.556248,371.602722,0.800000,0.110000,18.981750
08/12/2020,16:57:30,21.529942,20.985210,0.000000,0.000000,21.977928,178.906204,0.800000,0.110000,19.027420
08/12/2020,16:58:30,21.583088,20.994801,0.000000,0.000000,26.472471,217.978455,0.800000,0.110000,19.000957
08/12/2020,17:00:30,21.596195,20.991480,0.000000,0.000000,34.783871,284.347076,0.400000,0.010000,19.058807
08/12/2020,17:01:30,21.576054,20.988670,0.000000,0.000000,38.551704,313.109283,0.400000,0.010000,19.101904
08/12/2020,17:02:30,21.542229,20.984051,0.000000,0.000000,41.833103,341.308899,0.400000,0.010000,19.053642
08/12/2020,17:04:30,21.519611,20.977831,0.000000,0.000000,22.685358,183.825607,0.400000,0.010000,19.086969
08/12/2020,17:05:30,21.542374,20.982330,0.000000,0.000000,26.631149,215.491699,0.400000,0.010000,19.121172
08/12/2020,17:06:30,21.538492,20.982321,0.000000,0.000000,30.323286,245.599350,0.400000,0.010000,19.098076
08/12/2020,17:07:30,21.517654,20.979361,0.000000,0.000000,33.566292,270.071014,0.400000,0.010000,19.135607
08/12/2020,17:08:30,21.486393,20.974621,0.000000,0.000000,36.545570,294.420288,0.400000,0.010000,19.094648
08/12/2020,17:10:30,21.517750,20.978621,0.000000,0.000000,25.783119,209.576279,0.400000,0.010000,19.065863
08/12/2020,17:11:30,21.508877,20.977699,0.000000,0.000000,29.158039,237.382233,0.400000,0.010000,19.033075
08/12/2020,17:12:30,21.484402,20.974190,0.000000,0.000000,32.252838,262.015991,0.400000,0.010000,19.025333
08/12/2020,17:13:30,21.496355,20.974680,0.000000,0.000000,21.955517,175.636078,0.400000,0.010000,19.154655
08/12/2020,17:14:30,21.502636,20.976360,0.000000,0.000000,25.453861,207.254517,0.400000,0.010000,19.038342
08/12/2020,17:15:30,21.489891,20.974739,0.000000,0.000000,28.657543,232.722992,0.400000,0.010000,19.043438
08/12/2020,17:17:30,21.495068,20.975121,0.000000,0.000000,24.296082,197.271317,0.400000,0.010000,19.034405
08/12/2020,17:18:30,21.483946,20.973761,0.000000,0.000000,27.420824,223.700226,0.400000,0.010000,19.005453
08/12/2020,17:19:30,21.487221,20.973520,0.000000,0.000000,21.435741,174.543503,0.400000,0.010000,19.022493
08/12/2020,17:20:30,21.487125,20.974010,0.000000,0.000000,24.757538,200.942215,0.400000,0.010000,19.044577
08/12/2020,17:21:30,21.472288,20.971951,0.000000,0.000000,27.817238,223.957703,0.400000,0.010000,19.085157
08/12/2020,17:22:30,21.485785,20.973591,0.000000,0.000000,22.953739,184.358078,0.400000,0.010000,19.115931
08/12/2020,17:24:30,21.484467,20.973330,0.000000,0.000000,22.105827,178.811340,0.400000,0.010000,19.065580
08/12/2020,17:25:30,21.476793,20.972500,0.000000,0.000000,25.273636,201.692017,0.400000,0.010000,19.150528
08/12/2020,17:26:30,21.483170,20.973141,0.000000,0.000000,21.978493,176.119095,0.400000,0.010000,19.129091
08/12/2020,17:27:30,21.475189,20.972269,0.000000,0.000000,25.132832,201.312149,0.400000,0.010000,19.123484
08/12/2020,17:28:30,21.481594,20.972980,0.000000,0.000000,22.337868,177.410812,0.400000,0.010000,19.172037
08/12/2020,17:29:30,21.471083,20.971661,0.000000,0.000000,25.382957,202.755997,0.400000,0.010000,19.138126
08/12/2020,17:30:30,21.477549,20.972509,0.000000,0.000000,22.982933,186.331070,0.400000,0.010000,19.042448
08/12/2020,17:31:30,21.479845,20.972740,0.000000,0.000000,21.597443,175.348297,0.400000,0.010000,19.034977
08/12/2020,17:32:30,21.480680,20.972481,0.000000,0.000000,20.633892,168.527451,0.400000,0.010000,18.994276
08/12/2020,17:33:30,21.472862,20.971870,0.000000,0.000000,23.770519,192.275574,0.400000,0.010000,19.053473
08/12/2020,17:34:30,21.475451,20.972240,0.000000,0.000000,22.621435,185.017792,0.400000,0.010000,18.963343
08/12/2020,17:35:30,21.477316,20.972441,0.000000,0.000000,21.942411,179.227341,0.400000,0.010000,18.990192
08/12/2020,17:37:30,21.479479,20.972660,0.000000,0.000000,20.941708,169.208588,0.400000,0.010000,19.068012
08/12/2020,17:38:30,21.479906,20.972160,0.000000,0.000000,20.575186,166.184830,0.400000,0.010000,19.071074
08/12/2020,17:39:30,21.475531,20.971439,0.000000,0.000000,0.000000,0.000000,0.400000,0.010000,19.117208
08/12/2020,17:40:30,21.471857,20.971701,0.000000,0.000000,23.103371,184.999664,0.400000,0.010000,19.122187
08/12/2020,17:41:30,21.473083,20.971889,0.000000,0.000000,22.744419,183.379623,0.400000,0.010000,19.076178
08/12/2020,17:42:30,21.473301,20.971901,0.000000,0.000000,22.478968,181.280075,0.400000,0.010000,19.074852
08/12/2020,17:43:30,21.473587,20.971939,0.000000,0.000000,22.427021,179.670547,0.400000,0.010000,19.120663
08/12/2020,17:44:30,21.473492,20.971920,0.000000,0.000000,22.370857,178.986740,0.400000,0.010000,19.114233
08/12/2020,17:45:30,21.473051,20.971910,0.000000,0.000000,22.419306,180.048645,0.400000,0.010000,19.088030
08/12/2020,17:46:30,21.472570,20.971800,0.000000,0.000000,22.412685,179.379883,0.400000,0.010000,19.126328
08/12/2020,17:47:30,21.471878,20.971710,0.000000,0.000000,22.561874,180.618073,0.400000,0.010000,19.123924
08/12/2020,17:48:30,21.471504,20.971649,0.000000,0.000000,22.717979,180.893997,0.400000,0.010000,19.160280
08/12/2020,17:49:30,21.470434,20.971531,0.000000,0.000000,0.000000,0.000000,0.400000,0.010000,19.088932
08/12/2020,17:50:30,21.478172,20.971210,0.000000,0.000000,20.292713,163.911880,0.400000,0.010000,19.050871
08/12/2020,17:51:30,21.476837,20.972361,0.000000,0.000000,20.690506,167.894760,0.400000,0.010000,19.035559
08/12/2020,17:52:30,21.475069,20.972170,0.000000,0.000000,21.477129,173.839508,0.400000,0.010000,19.051193
08/12/2020,17:53:30,21.473045,20.971880,0.000000,0.000000,22.042011,176.191895,0.400000,0.010000,19.135431
08/12/2020,17:54:30,21.471088,20.971621,0.000000,0.000000,22.442463,180.002655,0.400000,0.010000,19.110083
08/12/2020,17:55:30,21.478214,20.971260,0.000000,0.000000,20.238853,162.686386,0.400000,0.010000,19.102400
08/12/2020,17:56:30,21.477036,20.972389,0.000000,0.000000,20.691902,165.350784,0.400000,0.010000,19.124533
08/12/2020,17:57:30,21.475769,20.972269,0.000000,0.000000,21.378017,171.261810,0.400000,0.010000,19.123123
08/12/2020,17:58:30,21.473431,20.971960,0.000000,0.000000,21.886059,175.863556,0.400000,0.010000,19.099844
08/12/2020,17:59:30,21.470530,20.971540,0.000000,0.000000,0.000000,0.000000,0.400000,0.010000,19.111046
08/12/2020,18:00:30,21.485479,20.979401,0.000000,0.000000,20.156946,163.090775,0.000000,0.000000,19.071924
08/12/2020,18:01:30,21.480774,20.981230,0.000000,0.000000,21.315487,172.409241,0.000000,0.000000,19.069134
08/12/2020,18:02:30,21.461008,20.980909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.116259
08/12/2020,18:03:30,21.373501,20.966230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.169127
08/12/2020,18:04:30,21.275682,20.966230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.121452
08/12/2020,18:05:30,21.172209,20.934490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.193535
08/12/2020,18:06:30,21.066402,20.917669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.107832
